ligand_id,SMILES
SS6_3GCV_A_361,[H]c1nc(N([H])c2c([H])c([H])c([H])c(N([H])C(=O)N([H])c3c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nn3-c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])c2[H])c2c([H])c(N([H])[H])c([H])c([H])c2n1
SSA_1TKG_A_500,[H]OC([H])([H])[C@@]([H])(C(=O)N=[S@@](=O)([O-])OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H])[N+]([H])([H])[H]
SSA_3HXW_A_442,[H]OC([H])([H])[C@@]([H])(C(=O)N=[S@@](=O)([O-])OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H])[N+]([H])([H])[H]
SSA_6H9X_A_501,[H]OC([H])([H])[C@@]([H])(C(=O)N=[S@@](=O)([O-])OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H])[N+]([H])([H])[H]
SSD_3L4Z_A_1001,[H]OC([H])([H])[C@]([H])(OS(=O)(=O)[O-])[C@]([H])(O[H])C([H])([H])[S@+]1C([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])C([H])([H])O[H]
SSI_3OZG_D_232,[H]OC([H])([H])[C@]([H])(C([H])([H])C([H])([H])[P@@](=O)([O-])O[H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(=O)n([H])c([H])nc12
STJ_3K5V_A_1,[H]c1nc(-c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])c([H])c(N([H])c2c([H])c([H])c(OC(F)(F)F)c([H])c2[H])n1
STL_1CGZ_A_390,[H]Oc1c([H])c([H])c(/C([H])=C(\[H])c2c([H])c(O[H])c([H])c(O[H])c2[H])c([H])c1[H]
STL_3CKL_B_501,[H]Oc1c([H])c([H])c(/C([H])=C(\[H])c2c([H])c(O[H])c([H])c(O[H])c2[H])c([H])c1[H]
STL_4PP6_B_601,[H]Oc1c([H])c([H])c(/C([H])=C(\[H])c2c([H])c(O[H])c([H])c(O[H])c2[H])c([H])c1[H]
STL_4Q93_A_401,[H]Oc1c([H])c([H])c(/C([H])=C(/[H])c2c([H])c(O[H])c([H])c(O[H])c2[H])c([H])c1[H]
STL_4QOH_A_302,[H]Oc1c([H])c([H])c(/C([H])=C(\[H])c2c([H])c(O[H])c([H])c(O[H])c2[H])c([H])c1[H]
STL_5U90_B_602,[H]Oc1c([H])c([H])c(/C([H])=C(\[H])c2c([H])c(O[H])c([H])c(O[H])c2[H])c([H])c1[H]
STR_1A28_B_2,[H]C1=C2C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O
STR_1MRQ_A_501,[H]C1=C2C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O
STR_2AA6_A_401,[H]C1=C2C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O
STR_4J6C_B_503,[H]C1=C2C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O
STR_4L1X_A_402,[H]C1=C2C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O
STR_4LTW_A_301,[H]C1=C2C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O
STR_6F88_B_502,[H]C1=C2C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O
STR_6HGK_A_401,[H]C1=C2C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C1=O
STZ_2W4X_A_1591,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[H])[C@]([H])(N([H])C(=O)N(N=O)C([H])([H])[H])[C@@]([H])(O[H])[C@]1([H])O[H]
SX7_3DK3_A_1,[H]c1nn(C([H])([H])C([H])([H])[H])c(-c2c([H])n([H])c3nc([H])c(-c4c([H])c([H])c(N([H])[H])c(C(=O)N(C([H])([H])[H])C([H])([H])[H])c4[H])c([H])c23)c1[H]
SX8_3DKF_A_1,[H]c1nc2c([H])c([H])c(Sc3nnc4c([H])c([H])c(-c5c([H])nn(C([H])([H])[H])c5[H])nn34)c([H])c2c([H])c1[H]
SYR_1WB5_A_2086,[H]Oc1c(OC([H])([H])[H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]
SZ5_4UHG_A_2165,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1nc2c([H])c([H])c([H])c([H])c2c(=O)n1[H]
SZC_5FP0_A_1549,[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1-c1nc2c([H])c([H])c([H])c(S(=O)(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2n1[H]
SZL_5ANE_A_1299,[H]c1nc(OC([H])([H])[H])c2nc([H])n([H])c2n1
T08_3W0J_A_501,[H]OC([H])([H])[C@]([H])(O[H])C([H])([H])Oc1c([H])c([H])c(C(c2c([H])c([H])c(OC([H])([H])[C@]([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c2[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1C([H])([H])[H]
T11_3D6U_A_315,[H]c1c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])c([H])c([H])c1C1(C(F)(F)F)N([H])N1[H]
T12_2NRU_C_602,[H]OC([H])([H])C([H])([H])C([H])([H])n1/c(=N/C(=O)c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])n([H])c2c([H])c(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c21
T21_4Y59_A_200,[H]c1c([H])c(-c2oc3c([H])c([H])n([H])c(=O)c3c2[H])c([H])c(C(F)(F)F)c1[H]
T27_4G1Q_A_601,[H]/C(C#N)=C(/[H])c1c([H])c(C([H])([H])[H])c(N([H])c2nc(N([H])c3c([H])c([H])c(C#N)c([H])c3[H])nc([H])c2[H])c(C([H])([H])[H])c1[H]
T3A_2R46_B_7066,[H]OC([H])([H])C(C([H])([H])O[H])(C([H])([H])O[H])[N+]([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)[O-]
T5J_5ALJ_A_1552,[H]c1c([H])c(C([H])([H])[H])c(F)c([H])c1N([H])c1c([H])c(C([H])([H])[H])c2c(=O)c([H])c([H])c([H])c-2n1[H]
T62_4CWO_A_1226,[H]Oc1c([H])c(O[H])c([H])c(C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3c3nc(N([H])[H])nn23)c1[H]
T68_3ZCU_A_998,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N([H])C(=O)N([H])C(=O)c2nc([H])c([H])c([H])c2[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
T6E_4AT4_A_1839,[H]c1nc(N([H])[H])c2c(-c3c([H])c([H])c(N([H])C(=O)N([H])c4c([H])c(C(F)(F)F)c([H])c([H])c4F)c([H])c3[H])c([H])sc2n1
T6T_5CI5_B_501,[H]OC([H])([H])[C@]1(O[H])OC([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]1([H])O[H]
T6T_5DKV_A_401,[H]OC([H])([H])[C@]1(O[H])OC([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]1([H])O[H]
T75_6ANL_A_401,[H]c1nc(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c(-c2sc(C([H])([H])C([H])([H])[H])nc2-c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])c1[H]
T9N_4BCN_A_1299,[H]Oc1c([H])c([H])c([H])c(N([H])c2nc([H])c(C#N)c(-c3sc(N([H])C([H])([H])[H])nc3C([H])([H])[H])n2)c1[H]
TB7_4AQH_A_1380,[H]c1nc2nc(N([H])C3([H])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C3([H])[H])n([H])c(=O)c2c([H])c1[H]
TBN_3UQ9_A_400,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c([H])c3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
TBN_5F7X_C_301,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c([H])c3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
TBN_5TBV_A_301,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c([H])c3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
TBN_6G38_A_800,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c([H])c3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
TC8_3G3N_A_3,[H]c1c([H])c(F)c(-n2c([O-])c3c([H])c([H])c([H])c([H])c3n/c2=[S+]\C([H])([H])[H])c(F)c1[H]
TCR_5FBK_A_601,[H]c1c([H])c([H])c2c(c1[H])c1c(n2[H])C([H])([H])[N+]([H])([H])[C@]([H])(C(=O)[O-])C1([H])[H]
TCU_2X23_A_1271,[H]Oc1c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c1Oc1c([H])c([H])c([H])c([H])c1C([H])([H])[H]
TCU_4BNM_C_1258,[H]Oc1c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c1Oc1c([H])c([H])c([H])c([H])c1C([H])([H])[H]
TDZ_6HN8_B_502,[H]Oc1c(C([H])([H])[H])c(C([H])([H])[H])c2c(c1C([H])([H])[H])C([H])([H])C([H])([H])[C@](C([H])([H])[H])(C([H])([H])Oc1c([H])c([H])c(C([H])([H])[C@@]3([H])[S+]=C([O-])N([H])C3=O)c([H])c1[H])O2
TEU_4H8V_A_602,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H])C(=O)[C@@]([H])(O[H])[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
TFM_1K2U_A_1820,[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1/N=C(\SC([H])([H])C([H])([H])[H])N([H])[H]
TFQ_3D6V_A_400,[H]c1c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])c([H])c([H])c1C([H])([H])C(F)(F)F
TG0_4B9K_L_1209,[H]O[C@@]1([H])C([H])([H])N(C(=O)c2c([H])c([H])c([H])c(N([H])[H])c2C([H])([H])[H])[C@]([H])(C(=O)N([H])C([H])([H])c2c([H])c([H])c(-c3sc([H])nc3C([H])([H])[H])c([H])c2[H])C1([H])[H]
TGN_2AJX_L_501,[H]c1c([H])c([H])c([P@](=O)([O-])O[C@@]2([H])C([H])([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])([C@@]2([H])C(=O)OC([H])([H])[H])[N@@+]3([H])C([H])([H])[H])c([H])c1[H]
TGS_4YTS_B_403,[H]OC([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])C(=O)[C@@]([H])(O[H])C([H])([H])[H]
TGZ_5H9R_A_301,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(S[C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@]([H])(n3nnc(-c4c([H])c([H])c([H])c(F)c4[H])c3[H])[C@@]2([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H]
THH_3DCJ_A_401,[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])C(=O)c1c([H])c([H])c(N([H])C([H])([H])[C@@]2([H])N(C([H])([H])[H])c3c(nc(N([H])[H])n([H])c3=O)N([H])C2([H])[H])c([H])c1[H]
THH_6SJN_A_401,[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])C(=O)c1c([H])c([H])c(N([H])C([H])([H])[C@]2([H])N(C([H])([H])[H])c3c(nc(N([H])[H])n([H])c3=O)N([H])C2([H])[H])c([H])c1[H]
THH_6SK4_C_901,[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])C(=O)c1c([H])c([H])c(N([H])C([H])([H])[C@]2([H])N(C([H])([H])[H])c3c(nc(N([H])[H])n([H])c3=O)N([H])C2([H])[H])c([H])c1[H]
THM_1G0R_B_2539,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_1KIM_A_1,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_1P6X_B_702,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_1W2G_B_1210,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_2B8T_A_4970,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_2QQ0_A_501,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_2Z1A_A_6510,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_3H5Q_A_434,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_3ROE_F_265,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_4ESH_A_301,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_4G8J_C_301,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_4HN1_B_305,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_4HO4_B_302,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_4TXJ_B_301,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
THM_5FUV_A_1388,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C([H])([H])[H])c(=O)n([H])c2=O)C([H])([H])[C@]1([H])O[H]
TIH_1MMK_A_428,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])c1sc([H])c([H])c1[H]
TIH_5LHT_A_301,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])c1sc([H])c([H])c1[H]
TIV_5CB4_B_504,[H]c1c([H])c([H])c2c(c1[H])c([C@]1([H])C(=O)N([H])C(=O)[C@@]1([H])c1c([H])n3c4c(c([H])c([H])c([H])c14)C([H])([H])C([H])([H])C3([H])[H])c([H])n2[H]
TLZ_4RY9_A_401,[H]OC([H])([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H]
TMC_1E2K_B_500,[H]OC([H])([H])[C@@]12C([H])([H])[C@]1([H])[C@@]([H])(n1c([H])c(C([H])([H])[H])c(=O)n([H])c1=O)C([H])([H])[C@]2([H])O[H]
TNR_2D3S_A_401,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@@]1([H])O[H]
TNR_4A44_A_2494,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@@]1([H])O[H]
TNR_4U36_A_303,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@@]1([H])O[H]
TO1_3RE4_B_259,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(C#N)c3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
TOE_4ARV_A_1420,[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H]
TOE_4IOJ_A_604,[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H]
TOE_4ZDX_A_301,[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H]
TOE_5JEI_A_306,[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H]
TPF_2IJ7_B_2470,[H]OC(c1c([H])c([H])c(F)c([H])c1F)(C([H])([H])n1nc([H])nc1[H])C([H])([H])n1nc([H])nc1[H]
TQ1_2YER_A_1270,[H]OC([H])([H])c1c([H])c2nn([H])c(=O)n2c2c([H])c(-c3c([H])c([H])c([H])n3[H])c([H])c([H])c12
TQL_5FNF_A_1226,[H]O/N=C(\c1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c(O[H])c([H])c1O[H]
TR4_3NBW_B_301,[H]c1c([H])c([H])c(-n2nc(SC([H])([H])[H])c(C#N)c2N([H])[H])c([H])c1[H]
TR7_4B2L_A_1351,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)OC([H])([H])[H])N([H])[H])c([H])n2[H]
TRD_3DTU_C_577,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
TRD_3OMI_D_303,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
TRD_5H2J_A_601,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
TRD_6GA3_A_303,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
TRD_6JBX_B_201,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
TRD_6PW1_A_609,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
TT2_2ZMI_A_1,[H]O[C@@]1([H])C(=C([H])[H])[C@]([H])(O[H])C([H])([H])C(=C([H])/C([H])=C2\C([H])([H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])[C@@]([H])([C@]([H])(/C([H])=C(\[H])C([H])([H])[C@@]([H])(O[H])[C@]45C([H])([H])[C@@]6([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C6([H])[H])C4([H])[H])C5([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]23[H])C1([H])[H]
TT4_4XNE_A_401,[H]c1c([H])c([H])c(-n2nc(N([H])[H])nc2N([H])[H])c([H])c1[H]
TT8_3SR4_A_417,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])C([H])([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])SC([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
TTZ_2JG0_A_1548,[H]OC([H])([H])[C@]1(O[H])[C@]2([H])N=C(N([H])[C@@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])S[C@]2([H])[C@@]([H])(O[H])[C@]1([H])O[H]
TUH_3TUH_B_2,[H]Oc1c([H])c(O[H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1-c1nn([H])c(=O)n1-c1c([H])c([H])c2c(c1[H])c([H])c([H])n2C([H])([H])[H]
TV2_4CWP_A_1224,[H]c1c([H])c(C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3c3nc(N([H])[H])nn23)c([H])c2c1OC([H])([H])O2
TVU_4UIU_A_1123,[H]c1c([H])c(-c2c3[s+]c(C(=O)N([H])C4([H])C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C4([H])[H])c([H])c-3c([O-])n(C([H])([H])[H])c2[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]
TVU_4UIX_A_1171,[H]c1c([H])c(-c2c3[s+]c(C(=O)N([H])C4([H])C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C4([H])[H])c([H])c-3c([O-])n(C([H])([H])[H])c2[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]
TXW_4UNP_A_1211,[H]c1c([H])c2c(C([H])([H])[H])nc(C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2n([H])c1=O
TYL_4A9J_A_1188,[H]Oc1c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c1[H]
TYL_4A9K_A_2200,[H]Oc1c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c1[H]
TYL_4CUT_A_2971,[H]Oc1c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c1[H]
TYL_4YJI_A_502,[H]Oc1c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c1[H]
TYP_1W1Y_A_1507,[H]Oc1c([H])c([H])c(C([H])([H])[C@@]2([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C(=O)N2[H])c([H])c1[H]
TZY_1ZZL_A_999,[H]c1nc(-c2c([H])c([H])c(F)c([H])c2[H])c(-c2c([H])c([H])c3nnc(C([H])(C([H])([H])[H])C([H])([H])[H])n3c2[H])o1
U1K_2AIX_A_261,[H]OC(=O)[C@]([H])(C([H])([H])c1c([O-])nsc1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[N+]([H])([H])[H]
U2S_3D6P_A_125,[H]O[C@]1([H])[C@@]([H])(O[H])[C@]([H])(C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])O[C@@]1([H])n1c([H])c([H])c(=O)n([H])c1=O
U32_2BTS_A_1299,[H]c1nc(N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])sc1C([H])(C([H])([H])[H])C([H])([H])[H]
U75_5HF2_X_202,[H]c1c([H])c(-c2c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])C#Cc3c(C([H])([H])C([H])([H])[H])n([H])c(N([H])[H])nc3=[N+]([H])[H])c2[H])c([H])c([H])c1C(=O)[O-]
UAN_5FSL_A_1157,[H]c1nc2c(=O)n([H])c(N([H])C([H])([H])[H])nc2n1C([H])([H])[H]
UEG_5EB3_A_202,[H]OC([H])([H])c1c([O-])c(C([H])([H])[H])[n+]([H])c([H])c1C([H])([H])O[H]
UGX_4BZN_A_1306,[H]c1sc([H])c(-c2c([H])c3n(c2[H])[C@@]([H])(C([H])([H])C(=O)N([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])N([H])C3=O)c1[H]
UKW_3P3G_A_801,[H]C#Cc1c([H])c([H])c(C(=O)N([H])[C@]([H])(C(=O)N=O)[C@]([H])(O[H])C([H])([H])[H])c([H])c1[H]
UN4_1H0V_A_1299,[H]c1nc2c(OC([H])([H])[C@]3([H])N([H])C(=O)C([H])([H])C3([H])[H])nc(N([H])[H])nc2n1[H]
UNQ_3R04_A_555,[H]c1nc([H])c(N([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])([N+]([H])([H])[H])C([H])([H])C2([H])[H])nc1-c1c([H])c([H])c2oc(C(=O)[O-])c([H])c2c1[H]
UQ1_2I5N_L_502,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C(C([H])([H])[H])C(=O)C(OC([H])([H])[H])=C(OC([H])([H])[H])C1=O
URD_1ZAB_A_1001,[H]Oc1c([H])c([H])n([C@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])c(=O)c1[H]
URI_3IVD_B_603,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c([H])c(=O)n([H])c2=O)[C@]([H])(O[H])[C@]1([H])O[H]
URI_4EG2_F_302,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c([H])c(=O)n([H])c2=O)[C@]([H])(O[H])[C@]1([H])O[H]
